x;y;datetime;id;behavior;random-seed;travel_speed_val;month;mm_yyyy;dd_mm_yyyy
364771.6635;7540914.239;12/04/2015 14:30;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364774.9663;7540905.999;12/04/2015 14:35;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364783.9612;7540905.919;12/04/2015 14:40;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364784.9462;7540905.909;12/04/2015 14:45;Santa Maria;rubbing;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364797.7524;7540898.735;12/04/2015 14:50;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364829.2385;7540888.54;12/04/2015 14:55;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364828.9099;7540888.565;12/04/2015 15:00;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364830.1206;7540887.949;12/04/2015 15:05;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364831.3312;7540887.333;12/04/2015 15:10;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364824.9335;7540880.828;12/04/2015 15:15;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364825.7516;7540884.129;12/04/2015 15:20;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364825.1383;7540883.112;12/04/2015 15:25;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364824.4616;7540884.434;12/04/2015 15:30;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364831.5076;7540886.917;12/04/2015 15:35;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364825.8394;7540886.961;12/04/2015 15:40;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364839.3968;7540922.724;12/04/2015 15:45;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364848.0466;7540933.554;12/04/2015 15:50;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364855.4604;7540936.477;12/04/2015 15:55;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364862.5463;7540940.343;12/04/2015 16:00;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364847.6635;7540957.838;12/04/2015 16:05;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364846.4479;7540951.544;12/04/2015 16:10;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364847.6793;7540952.028;12/04/2015 16:15;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364928.0331;7541022.707;12/04/2015 16:20;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364927.4676;7541027.156;12/04/2015 16:25;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364772.2978;7540898.867;12/04/2015 16:35;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364747.2098;7540891.597;12/04/2015 16:40;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364742.4365;7540892.066;12/04/2015 16:45;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364722.7101;7540883.236;12/04/2015 16:50;Santa Maria;travel;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364716.9728;7540853.378;12/04/2015 16:55;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364656.9454;7540802.224;12/04/2015 17:00;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364657.0896;7540797.548;12/04/2015 17:05;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
364668.0866;7540738.964;12/04/2015 17:10;Santa Maria;sleeping;Empirical;Empirical;Apr;Apr/2015;12/Apr/2015
365519.6087;7540992.644;14/04/2015 07:10;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365519.8651;7540994.976;14/04/2015 07:15;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365522.1627;7540983.015;14/04/2015 07:20;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365519.3166;7540986.433;14/04/2015 07:25;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365528.1437;7541018.869;14/04/2015 07:30;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365516.4968;7541030.917;14/04/2015 07:35;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365496.5742;7541052.814;14/04/2015 07:40;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365503.6853;7541057.784;14/04/2015 07:45;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365524.8575;7541047.285;14/04/2015 07:50;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365528.2645;7541045.96;14/04/2015 07:55;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365529.7476;7541046.306;14/04/2015 08:00;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365561.2116;7541041.64;14/04/2015 08:05;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365575.5844;7541054.172;14/04/2015 08:10;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365585.1578;7541057.159;14/04/2015 08:15;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365596.0308;7541047.685;14/04/2015 08:20;Santa Maria;travel;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365605.7436;7541093.669;14/04/2015 08:25;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365618.1965;7541117.459;14/04/2015 08:30;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365625.0458;7541128.757;14/04/2015 08:35;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365637.4194;7541102.554;14/04/2015 08:40;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365639.9367;7541084.135;14/04/2015 08:45;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365663.6765;7541085.5;14/04/2015 08:50;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365667.8254;7541077.276;14/04/2015 08:55;Santa Maria;travel;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365674.2748;7541062.771;14/04/2015 09:00;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365679.4135;7541044.96;14/04/2015 09:05;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365681.6739;7541028.275;14/04/2015 09:10;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365682.4501;7541026.425;14/04/2015 09:15;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365698.1029;7541024.76;14/04/2015 09:20;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365713.3769;7541025.949;14/04/2015 09:25;Santa Maria;feed_gum;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365732.7643;7541036.083;14/04/2015 09:30;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365742.2929;7541048.294;14/04/2015 09:35;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365749.9386;7541079.514;14/04/2015 09:40;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365764.8992;7541080.979;14/04/2015 09:45;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365553.6409;7541084.998;14/04/2015 10:50;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365566.893;7541063.136;14/04/2015 10:55;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365562.0152;7541047.652;14/04/2015 11:00;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365541.4588;7541016.766;14/04/2015 11:05;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365471.6975;7541020.963;14/04/2015 11:10;Santa Maria;travel;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365464.5348;7541019.982;14/04/2015 11:15;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365446.4945;7540995.911;14/04/2015 11:20;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365445.148;7540989.747;14/04/2015 11:25;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365444.4885;7540971.042;14/04/2015 11:30;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365442.0801;7540958.771;14/04/2015 11:35;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365426.58;7540914.676;14/04/2015 11:40;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365413.9004;7540882.179;14/04/2015 11:45;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365395.0153;7540854.918;14/04/2015 11:50;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365366.4501;7540839.071;14/04/2015 11:55;Santa Maria;travel;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365353.7209;7540832.354;14/04/2015 12:00;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365362.3654;7540812.81;14/04/2015 12:05;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365338.1306;7540772.742;14/04/2015 12:10;Santa Maria;travel;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365357.7883;7540742.481;14/04/2015 12:15;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365350.546;7540744.73;14/04/2015 12:20;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365303.9855;7540723.726;14/04/2015 12:25;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365293.4466;7540698.504;14/04/2015 12:30;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365293.9312;7540675.4;14/04/2015 12:35;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365286.7492;7540673.658;14/04/2015 12:40;Santa Maria;long_call;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365247.5162;7540678.59;14/04/2015 12:45;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365244.5016;7540676.504;14/04/2015 12:50;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365244.5859;7540677.749;14/04/2015 12:55;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365247.1604;7540679.775;14/04/2015 13:00;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365218.4151;7540680.826;14/04/2015 13:05;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365215.0119;7540679.73;14/04/2015 13:10;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365203.401;7540665.598;14/04/2015 13:15;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365201.1509;7540649.031;14/04/2015 13:20;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365200.5848;7540659.56;14/04/2015 13:25;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365196.0096;7540648.096;14/04/2015 13:30;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365207.1471;7540652.016;14/04/2015 13:35;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365205.5344;7540645.673;14/04/2015 13:40;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365209.8346;7540645.96;14/04/2015 13:45;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365210.243;7540648.692;14/04/2015 13:50;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365208.6312;7540650.237;14/04/2015 13:55;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365200.8474;7540654.161;14/04/2015 14:00;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365181.7173;7540674.329;14/04/2015 14:05;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365155.4722;7540679.002;14/04/2015 14:10;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365128.823;7540671.458;14/04/2015 14:15;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365131.0637;7540682.104;14/04/2015 14:20;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365122.4435;7540674.828;14/04/2015 14:25;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365127.3047;7540677.181;14/04/2015 14:30;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365121.7342;7540676.928;14/04/2015 14:35;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365121.437;7540679.32;14/04/2015 14:40;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365132.0147;7540686.028;14/04/2015 14:45;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365107.0195;7540736.009;14/04/2015 14:50;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365102.3518;7540753.24;14/04/2015 14:55;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365090.5668;7540776.246;14/04/2015 15:00;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365060.3248;7540760.523;14/04/2015 15:05;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365043.712;7540774.309;14/04/2015 15:10;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365039.6523;7540743.213;14/04/2015 15:15;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
365039.9742;7540731.977;14/04/2015 15:20;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
364986.5132;7540710.699;14/04/2015 15:25;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
364938.244;7540688.519;14/04/2015 15:30;Santa Maria;travel;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
364923.0546;7540684.583;14/04/2015 15:35;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
364895.581;7540715.378;14/04/2015 15:40;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
364860.4468;7540684.968;14/04/2015 15:45;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
364829.6897;7540676.888;14/04/2015 15:50;Santa Maria;rubbing;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
364816.0186;7540666.246;14/04/2015 15:55;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
364810.4106;7540694.242;14/04/2015 16:00;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
364775.793;7540747.796;14/04/2015 16:10;Santa Maria;rubbing;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
364753.4512;7540772.594;14/04/2015 16:15;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
364755.6872;7540781.764;14/04/2015 16:20;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
364704.2171;7540749.115;14/04/2015 16:25;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
364665.8052;7540734.035;14/04/2015 16:30;Santa Maria;sleeping;Empirical;Empirical;Apr;Apr/2015;14/Apr/2015
364671.2623;7540741.395;15/04/2015 07:45;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364671.1194;7540744.921;15/04/2015 07:50;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364673.4242;7540712.293;15/04/2015 07:55;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364686.2941;7540713.694;15/04/2015 08:00;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364740.8449;7540700.915;15/04/2015 08:05;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364740.3135;7540699.932;15/04/2015 08:10;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364739.782;7540698.948;15/04/2015 08:15;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364734.0241;7540694.387;15/04/2015 08:20;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364729.5299;7540701.531;15/04/2015 08:25;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364730.909;7540701.915;15/04/2015 08:30;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364732.288;7540702.298;15/04/2015 08:35;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364730.2424;7540699.078;15/04/2015 08:40;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364746.6381;7540688.437;15/04/2015 08:45;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364748.8989;7540684.781;15/04/2015 08:50;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364770.2986;7540697.885;15/04/2015 08:55;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364767.9938;7540694.663;15/04/2015 09:00;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364785.3847;7540695.798;15/04/2015 09:05;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364788.0278;7540687.895;15/04/2015 09:10;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364789.4563;7540683.574;15/04/2015 09:15;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364783.6259;7540666.457;15/04/2015 09:20;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364784.9209;7540660.584;15/04/2015 09:25;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364783.3384;7540653.768;15/04/2015 09:30;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364784.0442;7540645.106;15/04/2015 09:35;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364784.4746;7540643.291;15/04/2015 09:40;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364793.7915;7540657.886;15/04/2015 09:45;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364806.6235;7540657.682;15/04/2015 09:50;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364804.9768;7540642.318;15/04/2015 09:55;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364811.5139;7540645.688;15/04/2015 10:00;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364810.9023;7540631.512;15/04/2015 10:05;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364803.6995;7540620.22;15/04/2015 10:10;Santa Maria;travel;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364789.7356;7540587.544;15/04/2015 10:15;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364789.7241;7540585.882;15/04/2015 10:20;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364801.0937;7540559.003;15/04/2015 10:25;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364800.0907;7540559.096;15/04/2015 10:30;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364809.8192;7540546.123;15/04/2015 10:35;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364812.8663;7540535.477;15/04/2015 10:40;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364832.9717;7540546.38;15/04/2015 10:45;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364883.233;7540573.895;15/04/2015 10:50;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364910.3983;7540582.677;15/04/2015 10:55;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364940.9048;7540590.746;15/04/2015 11:00;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364967.6103;7540614.726;15/04/2015 11:05;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364966.1684;7540615.613;15/04/2015 11:10;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364962.4211;7540613.335;15/04/2015 11:15;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364967.1266;7540618.703;15/04/2015 11:20;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364970.9164;7540617.065;15/04/2015 11:25;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364969.6779;7540618.409;15/04/2015 11:30;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364967.0433;7540620.345;15/04/2015 11:35;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364971.2833;7540620.585;15/04/2015 11:40;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364971.1233;7540616.12;15/04/2015 11:45;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364967.9275;7540618.004;15/04/2015 11:50;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364966.8811;7540618.116;15/04/2015 11:55;Santa Maria;resting;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364962.5932;7540619.415;15/04/2015 12:00;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364963.2125;7540615.736;15/04/2015 12:05;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
364982.9437;7540639.952;15/04/2015 12:10;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365006.3231;7540661.926;15/04/2015 12:15;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365019.8722;7540677.69;15/04/2015 12:20;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365054.266;7540701.847;15/04/2015 12:25;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365048.1496;7540710.759;15/04/2015 12:30;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365058.0929;7540706.901;15/04/2015 12:35;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365059.8107;7540707.083;15/04/2015 12:40;Santa Maria;travel;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365102.5882;7540723.897;15/04/2015 12:45;Santa Maria;rubbing;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365109.5755;7540739.168;15/04/2015 12:50;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365140.0012;7540760.618;15/04/2015 12:55;Santa Maria;rubbing;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365136.88;7540778.873;15/04/2015 13:00;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365150.1304;7540821.232;15/04/2015 13:05;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365170.3412;7540847.994;15/04/2015 13:10;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365187.8834;7540856.637;15/04/2015 13:15;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365161.6461;7540854.378;15/04/2015 13:20;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365167.0594;7540846.834;15/04/2015 13:25;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365175.2919;7540850.998;15/04/2015 13:30;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365178.7022;7540857.282;15/04/2015 13:35;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365168.8349;7540867.331;15/04/2015 13:40;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365157.9273;7540876.795;15/04/2015 13:45;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365129.9872;7540901.601;15/04/2015 13:50;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365145.1146;7540943.725;15/04/2015 13:55;Santa Maria;foraging;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365142.8898;7540959.223;15/04/2015 14:00;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365123.418;7541002.885;15/04/2015 14:05;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365128.2595;7541006.528;15/04/2015 14:10;Santa Maria;NA;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
365107.9707;7541021.739;15/04/2015 14:15;Santa Maria;frugivory;Empirical;Empirical;Apr;Apr/2015;15/Apr/2015
