"id_day_all","x","y","id_month","datetime","behavior","species","id_tree","group"
"Mar_12",365299.09,7540743.67,"Mar","2015-03-20 08:00:00","Travel",NA,"SMaf035","Santa Maria"
"Mar_12",365299.09,7540743.67,"Mar","2015-03-20 08:05:00","Frugivory",NA,"SMaf035","Santa Maria"
"Mar_12",365313.24,7540746.59,"Mar","2015-03-20 08:10:00","Travel",NA,NA,"Santa Maria"
"Mar_12",365316.96,7540739.51,"Mar","2015-03-20 08:15:00","Out of sight",NA,NA,"Santa Maria"
"Mar_12",365328.87,7540740.09,"Mar","2015-03-20 08:20:00","Foraging",NA,NA,"Santa Maria"
"Mar_12",365334.87,7540732.1,"Mar","2015-03-20 08:25:00","Foraging",NA,NA,"Santa Maria"
"Mar_12",365349.54,7540722.71,"Mar","2015-03-20 08:30:00","Travel",NA,NA,"Santa Maria"
"Mar_12",365348.89,7540713,"Mar","2015-03-20 08:35:00","Inactive",NA,NA,"Santa Maria"
"Mar_12",365342.24,7540711.78,"Mar","2015-03-20 08:40:00","Inactive",NA,NA,"Santa Maria"
"Mar_12",365362.58,7540706.68,"Mar","2015-03-20 08:45:00","Inactive",NA,NA,"Santa Maria"
"Mar_12",365359.84,7540683.41,"Mar","2015-03-20 08:50:00","Out of sight",NA,NA,"Santa Maria"
"Mar_12",365358.77,7540666.29,"Mar","2015-03-20 08:55:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_12",365358.77,7540666.29,"Mar","2015-03-20 09:00:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_12",365358.77,7540666.29,"Mar","2015-03-20 09:05:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_12",365358.77,7540666.29,"Mar","2015-03-20 09:10:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 09:15:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 09:20:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 09:25:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 09:30:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 09:35:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 09:40:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 09:45:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 09:50:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 09:55:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 10:00:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 10:05:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 10:10:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 10:15:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 10:20:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 10:25:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 10:30:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 10:35:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 10:40:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 10:45:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 10:50:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 10:55:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 11:00:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 11:05:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 11:10:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 11:15:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 11:20:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_12",365362.86,7540666.65,"Mar","2015-03-20 11:25:00","Travel",NA,"SMaf010","Santa Maria"
"Mar_12",365341.14,7540656.28,"Mar","2015-03-20 11:30:00","Travel",NA,NA,"Santa Maria"
"Mar_12",365341.73,7540660.38,"Mar","2015-03-20 11:35:00","Foraging",NA,NA,"Santa Maria"
"Mar_12",365337.57,7540656.81,"Mar","2015-03-20 11:40:00","Out of sight",NA,NA,"Santa Maria"
"Mar_12",365321.94,7540647.07,"Mar","2015-03-20 11:45:00","Foraging",NA,NA,"Santa Maria"
"Mar_12",365320.33,7540637.69,"Mar","2015-03-20 11:50:00","Foraging",NA,NA,"Santa Maria"
"Mar_12",365318.24,7540637.64,"Mar","2015-03-20 11:55:00","Inactive",NA,NA,"Santa Maria"
"Mar_12",365313.1,7540639.94,"Mar","2015-03-20 12:00:00","Foraging",NA,NA,"Santa Maria"
"Mar_12",365298.57,7540626.1,"Mar","2015-03-20 12:05:00","Resting",NA,NA,"Santa Maria"
"Mar_12",365303.24,7540623.29,"Mar","2015-03-20 12:10:00","Resting",NA,NA,"Santa Maria"
"Mar_12",365307.62,7540613.93,"Mar","2015-03-20 12:15:00","Foraging",NA,NA,"Santa Maria"
"Mar_12",365328.07,7540623.82,"Mar","2015-03-20 12:20:00","Foraging",NA,NA,"Santa Maria"
"Mar_12",365337.2,7540623.27,"Mar","2015-03-20 12:25:00","Out of sight",NA,NA,"Santa Maria"
"Mar_12",365350.06,7540619.15,"Mar","2015-03-20 12:30:00","Foraging",NA,NA,"Santa Maria"
"Mar_12",365361.82,7540629.17,"Mar","2015-03-20 12:35:00","Long call",NA,NA,"Santa Maria"
"Mar_12",365401.11,7540667.29,"Mar","2015-03-20 12:40:00","Long call",NA,NA,"Santa Maria"
"Mar_12",365432.11,7540670.52,"Mar","2015-03-20 12:45:00","Long call",NA,NA,"Santa Maria"
"Mar_12",365435.49,7540655.52,"Mar","2015-03-20 12:50:00","Long call",NA,NA,"Santa Maria"
"Mar_12",365436.28,7540651.95,"Mar","2015-03-20 12:55:00","Long call",NA,NA,"Santa Maria"
"Mar_12",365437.45,7540652.66,"Mar","2015-03-20 13:00:00","Long call",NA,NA,"Santa Maria"
"Mar_12",365438.62,7540653.39,"Mar","2015-03-20 13:05:00","Out of sight",NA,NA,"Santa Maria"
"Mar_12",365438.27,7540653.66,"Mar","2015-03-20 13:10:00","Out of sight",NA,NA,"Santa Maria"
"Mar_12",365437.93,7540653.9,"Mar","2015-03-20 13:15:00","Inactive",NA,NA,"Santa Maria"
"Mar_12",365439.92,7540648.09,"Mar","2015-03-20 13:20:00","Out of sight",NA,NA,"Santa Maria"
"Mar_12",365422.25,7540643.41,"Mar","2015-03-20 13:25:00","Out of sight",NA,NA,"Santa Maria"
"Mar_12",365407.19,7540642.05,"Mar","2015-03-20 13:30:00",NA,NA,NA,"Santa Maria"
"Mar_12",365392.15,7540640.7,"Mar","2015-03-20 13:35:00",NA,NA,NA,"Santa Maria"
"Mar_12",365377.23,7540639.35,"Mar","2015-03-20 13:40:00","Foraging",NA,NA,"Santa Maria"
"Mar_12",365373.74,7540638.88,"Mar","2015-03-20 13:45:00","Foraging",NA,NA,"Santa Maria"
"Mar_12",365372.43,7540637.65,"Mar","2015-03-20 13:50:00","Travel",NA,NA,"Santa Maria"
"Mar_12",365364.98,7540659.08,"Mar","2015-03-20 13:55:00","Inactive",NA,"SMaf010","Santa Maria"
"Mar_12",365356.91,7540661.41,"Mar","2015-03-20 14:00:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_12",365356.91,7540661.41,"Mar","2015-03-20 14:05:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_12",365334.98,7540654.96,"Mar","2015-03-20 14:10:00","Resting",NA,NA,"Santa Maria"
"Mar_12",365338.08,7540655.08,"Mar","2015-03-20 14:15:00","Resting",NA,NA,"Santa Maria"
"Mar_12",365337.88,7540657.17,"Mar","2015-03-20 14:20:00","Resting",NA,NA,"Santa Maria"
"Mar_12",365336.16,7540657.92,"Mar","2015-03-20 14:25:00","Resting",NA,NA,"Santa Maria"
"Mar_12",365336.67,7540657.81,"Mar","2015-03-20 14:30:00","Resting",NA,NA,"Santa Maria"
"Mar_12",365338.61,7540654.65,"Mar","2015-03-20 14:35:00","Resting",NA,NA,"Santa Maria"
"Mar_12",365338.39,7540656.83,"Mar","2015-03-20 14:40:00","Resting",NA,NA,"Santa Maria"
"Mar_12",365336.01,7540655.4,"Mar","2015-03-20 14:45:00","Resting",NA,NA,"Santa Maria"
"Mar_12",365339.82,7540656.62,"Mar","2015-03-20 14:50:00","Resting",NA,NA,"Santa Maria"
"Mar_12",365339.85,7540655.98,"Mar","2015-03-20 14:55:00","Resting",NA,NA,"Santa Maria"
"Mar_12",365338.18,7540656.28,"Mar","2015-03-20 15:00:00","Resting",NA,NA,"Santa Maria"
"Mar_12",365333.29,7540655.47,"Mar","2015-03-20 15:05:00","Resting",NA,NA,"Santa Maria"
"Mar_12",365340.16,7540653.76,"Mar","2015-03-20 15:10:00","Resting",NA,NA,"Santa Maria"
"Mar_12",365344.11,7540653.24,"Mar","2015-03-20 15:15:00","Resting",NA,NA,"Santa Maria"
"Mar_12",365348.08,7540652.78,"Mar","2015-03-20 15:20:00","Resting",NA,NA,"Santa Maria"
"Mar_12",365356.39,7540663.16,"Mar","2015-03-20 15:25:00","Inactive",NA,"SMaf010","Santa Maria"
"Mar_12",365365.1,7540666.26,"Mar","2015-03-20 15:30:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_12",365365.1,7540666.26,"Mar","2015-03-20 15:35:00","Foraging",NA,"SMaf010","Santa Maria"
"Mar_12",365365.1,7540666.26,"Mar","2015-03-20 15:40:00","Foraging",NA,"SMaf010","Santa Maria"
"Mar_12",365349.72,7540660.31,"Mar","2015-03-20 15:45:00","Travel",NA,NA,"Santa Maria"
"Mar_12",365336.84,7540661.04,"Mar","2015-03-20 15:50:00","Inactive",NA,NA,"Santa Maria"
"Mar_12",365324.74,7540662.78,"Mar","2015-03-20 15:55:00","Foraging",NA,NA,"Santa Maria"
"Mar_12",365330.81,7540680.64,"Mar","2015-03-20 16:00:00","Travel",NA,NA,"Santa Maria"
"Mar_12",365320.06,7540687.99,"Mar","2015-03-20 16:05:00","Resting",NA,NA,"Santa Maria"
"Mar_12",365315.33,7540690.54,"Mar","2015-03-20 16:10:00","Resting",NA,NA,"Santa Maria"
"Mar_12",365299.4,7540696.65,"Mar","2015-03-20 16:15:00","Out of sight",NA,NA,"Santa Maria"
"Mar_12",365252.84,7540715.67,"Mar","2015-03-20 16:20:00","Travel",NA,NA,"Santa Maria"
"Mar_12",365253.44,7540734.07,"Mar","2015-03-20 16:25:00","Travel",NA,NA,"Santa Maria"
"Mar_12",365215.9404,7540754.401,"Mar","2015-03-20 16:30:00","Sleeping site",NA,"SS008","Santa Maria"
"Mar_13",365215.9404,7540754.401,"Mar","2015-03-21 06:40:00","Sleeping site",NA,"SS008","Santa Maria"
"Mar_13",365203.39,7540745.04,"Mar","2015-03-21 06:45:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",365213.58,7540747.43,"Mar","2015-03-21 06:50:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",365209.91,7540746.22,"Mar","2015-03-21 06:55:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365224.25,7540752.52,"Mar","2015-03-21 07:00:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",365238.86,7540758.78,"Mar","2015-03-21 07:05:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365260.78,7540751.43,"Mar","2015-03-21 07:10:00","Frugivory","Myrcia splendens","AMf007","Santa Maria"
"Mar_13",365260.78,7540751.43,"Mar","2015-03-21 07:15:00","Frugivory","Myrcia splendens","AMf007","Santa Maria"
"Mar_13",365260.78,7540751.43,"Mar","2015-03-21 07:20:00","Resting","Myrcia splendens","AMf007","Santa Maria"
"Mar_13",365247.89,7540714.53,"Mar","2015-03-21 07:25:00","Travel",NA,NA,"Santa Maria"
"Mar_13",365260.73,7540702.88,"Mar","2015-03-21 07:30:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365266.24,7540688.07,"Mar","2015-03-21 07:35:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365266.26,7540687.48,"Mar","2015-03-21 07:40:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365262.3,7540671.74,"Mar","2015-03-21 07:45:00","Travel",NA,NA,"Santa Maria"
"Mar_13",365277.28,7540645.47,"Mar","2015-03-21 07:50:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365282.42,7540643.36,"Mar","2015-03-21 07:55:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365294.12,7540632.07,"Mar","2015-03-21 08:00:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365307.72,7540637.86,"Mar","2015-03-21 08:05:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365347.68,7540664.88,"Mar","2015-03-21 08:10:00","Inactive",NA,"SMaf010","Santa Maria"
"Mar_13",365347.68,7540664.88,"Mar","2015-03-21 08:15:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_13",365347.68,7540664.88,"Mar","2015-03-21 08:20:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_13",365353.8,7540642.94,"Mar","2015-03-21 08:25:00","Travel",NA,NA,"Santa Maria"
"Mar_13",365352.72,7540622.98,"Mar","2015-03-21 08:30:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",365351.82,7540624.39,"Mar","2015-03-21 08:35:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",365354.49,7540622,"Mar","2015-03-21 08:40:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",365368.1,7540621,"Mar","2015-03-21 08:45:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365362.43,7540617.58,"Mar","2015-03-21 08:50:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365353.85,7540624.93,"Mar","2015-03-21 08:55:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365356.83,7540623.09,"Mar","2015-03-21 09:00:00","Out of sight",NA,NA,"Santa Maria"
"Mar_13",365349.06,7540615.13,"Mar","2015-03-21 09:05:00","Out of sight",NA,NA,"Santa Maria"
"Mar_13",365349.07,7540616.45,"Mar","2015-03-21 09:10:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365359.41,7540624.02,"Mar","2015-03-21 09:15:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365359.64,7540628.96,"Mar","2015-03-21 09:20:00","Out of sight",NA,NA,"Santa Maria"
"Mar_13",365356.31,7540622.68,"Mar","2015-03-21 09:25:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",365370.71,7540640.1,"Mar","2015-03-21 09:30:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365375.11,7540639.56,"Mar","2015-03-21 09:35:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365375.1,7540639.23,"Mar","2015-03-21 09:40:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365374.98,7540638.94,"Mar","2015-03-21 09:45:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365367.25,7540648.54,"Mar","2015-03-21 09:50:00","Long call",NA,NA,"Santa Maria"
"Mar_13",365370.57,7540653,"Mar","2015-03-21 09:55:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",365370.27,7540652.05,"Mar","2015-03-21 10:00:00","Out of sight",NA,NA,"Santa Maria"
"Mar_13",365376.43,7540655.97,"Mar","2015-03-21 10:05:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",365360.45,7540662.62,"Mar","2015-03-21 10:10:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_13",365308.14,7540654.7,"Mar","2015-03-21 10:15:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",365306.67,7540647.6,"Mar","2015-03-21 10:20:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365278.79,7540638.93,"Mar","2015-03-21 10:25:00","Travel",NA,NA,"Santa Maria"
"Mar_13",365251.53,7540626.32,"Mar","2015-03-21 10:30:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",365230.55,7540637.54,"Mar","2015-03-21 10:35:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",365228.61,7540626.46,"Mar","2015-03-21 10:40:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365238.48,7540595.18,"Mar","2015-03-21 10:45:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365162.66,7540560.36,"Mar","2015-03-21 10:50:00","Travel",NA,NA,"Santa Maria"
"Mar_13",365134.69,7540578.21,"Mar","2015-03-21 10:55:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",365116.76,7540567.63,"Mar","2015-03-21 11:00:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",365090.59,7540545.71,"Mar","2015-03-21 11:05:00","Travel",NA,NA,"Santa Maria"
"Mar_13",365059.01,7540537.06,"Mar","2015-03-21 11:10:00","Out of sight",NA,NA,"Santa Maria"
"Mar_13",365041.06,7540549.56,"Mar","2015-03-21 11:15:00","Out of sight",NA,NA,"Santa Maria"
"Mar_13",365025.99,7540544.9,"Mar","2015-03-21 11:20:00","Out of sight",NA,NA,"Santa Maria"
"Mar_13",364977.43,7540545.83,"Mar","2015-03-21 11:25:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",364965.03,7540558.9,"Mar","2015-03-21 11:30:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",364967.29,7540561.09,"Mar","2015-03-21 11:35:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",364955.9,7540567.19,"Mar","2015-03-21 11:40:00","Out of sight",NA,NA,"Santa Maria"
"Mar_13",364940.15,7540576.99,"Mar","2015-03-21 11:45:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",364929.74,7540582.86,"Mar","2015-03-21 11:50:00","Out of sight",NA,NA,"Santa Maria"
"Mar_13",364929.95,7540582.9,"Mar","2015-03-21 11:55:00","Out of sight",NA,NA,"Santa Maria"
"Mar_13",364920.73,7540584.82,"Mar","2015-03-21 12:00:00","Travel",NA,NA,"Santa Maria"
"Mar_13",364889.94,7540589.38,"Mar","2015-03-21 12:05:00","Out of sight",NA,NA,"Santa Maria"
"Mar_13",364883.45,7540586.62,"Mar","2015-03-21 12:10:00","Out of sight",NA,NA,"Santa Maria"
"Mar_13",364880.62,7540589.64,"Mar","2015-03-21 12:15:00","Out of sight",NA,NA,"Santa Maria"
"Mar_13",364878.63,7540586.48,"Mar","2015-03-21 12:20:00","Out of sight",NA,NA,"Santa Maria"
"Mar_13",364882.17,7540592.48,"Mar","2015-03-21 12:25:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",364899.48,7540582.94,"Mar","2015-03-21 12:30:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",364932.19,7540591.42,"Mar","2015-03-21 12:35:00","Travel",NA,NA,"Santa Maria"
"Mar_13",364960.44,7540595.38,"Mar","2015-03-21 12:40:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",364978.89,7540583.6,"Mar","2015-03-21 12:45:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365006.89,7540562.53,"Mar","2015-03-21 12:50:00","Travel",NA,NA,"Santa Maria"
"Mar_13",365052.65,7540586.7,"Mar","2015-03-21 12:55:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",365107.04,7540581.74,"Mar","2015-03-21 13:00:00","Travel",NA,NA,"Santa Maria"
"Mar_13",365192.27,7540570.29,"Mar","2015-03-21 13:05:00","Travel",NA,NA,"Santa Maria"
"Mar_13",365248.24,7540594.48,"Mar","2015-03-21 13:10:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365264.21,7540589.61,"Mar","2015-03-21 13:15:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365265.42,7540596.34,"Mar","2015-03-21 13:20:00","Resting",NA,NA,"Santa Maria"
"Mar_13",365284.71,7540608.39,"Mar","2015-03-21 13:25:00",NA,NA,NA,"Santa Maria"
"Mar_13",365304.04,7540620.41,"Mar","2015-03-21 13:30:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365308.45,7540622.39,"Mar","2015-03-21 13:35:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",365307.84,7540650.24,"Mar","2015-03-21 13:40:00","Out of sight",NA,"SMaf042","Santa Maria"
"Mar_13",365307.84,7540650.24,"Mar","2015-03-21 13:45:00","Frugivory",NA,"SMaf042","Santa Maria"
"Mar_13",365334.53,7540657.37,"Mar","2015-03-21 13:50:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",365357.05,7540665.49,"Mar","2015-03-21 13:55:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_13",365357.05,7540665.49,"Mar","2015-03-21 14:00:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_13",365357.05,7540665.49,"Mar","2015-03-21 14:05:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_13",365357.05,7540665.49,"Mar","2015-03-21 14:10:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_13",365357.05,7540665.49,"Mar","2015-03-21 14:15:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_13",365357.05,7540665.49,"Mar","2015-03-21 14:20:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_13",365357.05,7540665.49,"Mar","2015-03-21 14:25:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_13",365357.05,7540665.49,"Mar","2015-03-21 14:30:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_13",365357.05,7540665.49,"Mar","2015-03-21 14:35:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_13",365357.05,7540665.49,"Mar","2015-03-21 14:40:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_13",365357.05,7540665.49,"Mar","2015-03-21 14:45:00","Resting",NA,"SMaf010","Santa Maria"
"Mar_13",365371.32,7540674.4,"Mar","2015-03-21 14:50:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",365368.83,7540676.11,"Mar","2015-03-21 14:55:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365373.92,7540669.47,"Mar","2015-03-21 15:00:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365374.22,7540669.94,"Mar","2015-03-21 15:05:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365374.82,7540670.5,"Mar","2015-03-21 15:10:00","Travel",NA,NA,"Santa Maria"
"Mar_13",365408.92,7540681.8,"Mar","2015-03-21 15:15:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365404.58,7540690.74,"Mar","2015-03-21 15:20:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365408.14,7540699.68,"Mar","2015-03-21 15:25:00","Out of sight",NA,NA,"Santa Maria"
"Mar_13",365411.73,7540708.64,"Mar","2015-03-21 15:30:00","Out of sight",NA,NA,"Santa Maria"
"Mar_13",365411.24,7540719.19,"Mar","2015-03-21 15:35:00","Out of sight",NA,NA,"Santa Maria"
"Mar_13",365408.82,7540716.67,"Mar","2015-03-21 15:40:00","Out of sight",NA,NA,"Santa Maria"
"Mar_13",365387.29,7540710.43,"Mar","2015-03-21 15:45:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365391.58,7540708.71,"Mar","2015-03-21 15:50:00","Foraging",NA,NA,"Santa Maria"
"Mar_13",365387.94,7540712.71,"Mar","2015-03-21 15:55:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",365375.87,7540688.33,"Mar","2015-03-21 16:00:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",365363.83,7540663.94,"Mar","2015-03-21 16:05:00","Foraging",NA,"SMaf010","Santa Maria"
"Mar_13",365363.83,7540663.94,"Mar","2015-03-21 16:10:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_13",365363.83,7540663.94,"Mar","2015-03-21 16:15:00","Frugivory",NA,"SMaf010","Santa Maria"
"Mar_13",365293.76,7540670.32,"Mar","2015-03-21 16:20:00","Inactive",NA,NA,"Santa Maria"
"Mar_13",365256.91,7540703.61,"Mar","2015-03-21 16:25:00","Resting",NA,NA,"Santa Maria"
"Mar_13",365215.9404,7540754.401,"Mar","2015-03-21 16:30:00","Sleeping site",NA,"SS008","Santa Maria"
"Mar_14",365080.4971,7540655.498,"Mar","2015-03-29 07:05:00","Sleeping site",NA,"SS009","Santa Maria"
"Mar_14",365064.44,7540663.05,"Mar","2015-03-29 07:10:00","Travel",NA,NA,"Santa Maria"
"Mar_14",365048.53,7540671.08,"Mar","2015-03-29 07:15:00","Inactive",NA,NA,"Santa Maria"
"Mar_14",365022.01,7540705.77,"Mar","2015-03-29 07:20:00","Foraging","Phoradendron quadrangulare","AMf018","Santa Maria"
"Mar_14",365020.63,7540707.68,"Mar","2015-03-29 07:25:00","Foraging","Phoradendron quadrangulare","AMf018","Santa Maria"
"Mar_14",365022.65,7540710.32,"Mar","2015-03-29 07:30:00","Inactive","Phoradendron quadrangulare","AMf018","Santa Maria"
"Mar_14",365016.18,7540703.92,"Mar","2015-03-29 07:35:00","Frugivory","Phoradendron quadrangulare","AMf018","Santa Maria"
"Mar_14",365018.1,7540704.4,"Mar","2015-03-29 07:40:00","Inactive","Phoradendron quadrangulare","AMf018","Santa Maria"
"Mar_14",365020.08,7540704.84,"Mar","2015-03-29 07:45:00","Out of sight","Phoradendron quadrangulare","AMf018","Santa Maria"
"Mar_14",365019.52,7540691.3,"Mar","2015-03-29 07:50:00","Frugivory","Phoradendron quadrangulare","AMf018","Santa Maria"
"Mar_14",365001.49,7540679.18,"Mar","2015-03-29 07:55:00","Inactive",NA,NA,"Santa Maria"
"Mar_14",364975.86,7540668.62,"Mar","2015-03-29 08:00:00","Foraging",NA,NA,"Santa Maria"
"Mar_14",364968.08,7540626.6,"Mar","2015-03-29 08:05:00","Frugivory","Phoradendron quadrangulare","AMf019","Santa Maria"
"Mar_14",364968.08,7540626.6,"Mar","2015-03-29 08:10:00","Frugivory","Phoradendron quadrangulare","AMf019","Santa Maria"
"Mar_14",364968.08,7540626.6,"Mar","2015-03-29 08:15:00","Frugivory","Phoradendron quadrangulare","AMf019","Santa Maria"
"Mar_14",364968.08,7540626.6,"Mar","2015-03-29 08:20:00","Frugivory","Phoradendron quadrangulare","AMf019","Santa Maria"
"Mar_14",364968.08,7540626.6,"Mar","2015-03-29 08:25:00","Frugivory","Phoradendron quadrangulare","AMf019","Santa Maria"
"Mar_14",364954.33,7540625.52,"Mar","2015-03-29 08:30:00","Travel",NA,NA,"Santa Maria"
"Mar_14",364913.4,7540650.98,"Mar","2015-03-29 08:35:00","Inactive",NA,NA,"Santa Maria"
